Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,%Drafted,FPTS
3018,632757107,frogman (5/30),0,227.5,PG Russell Westbrook SG James Harden SF Nikola Mirotic PF Frank Kaminsky C Derrick Favors F Montrezl Harrell G Michael Carter-Williams UTIL Jordan McRae,,,
3018,632757108,frogman (6/30),0,227.5,PG Russell Westbrook SG James Harden SF Nikola Mirotic PF Frank Kaminsky C Derrick Favors F Montrezl Harrell G Michael Carter-Williams UTIL Jordan McRae,,,
3018,632757109,frogman (7/30),0,227.5,PG Russell Westbrook SG James Harden SF Nikola Mirotic PF Frank Kaminsky C Derrick Favors F Montrezl Harrell G Michael Carter-Williams UTIL Jordan McRae,,,
3018,632757110,frogman (8/30),0,227.5,PG Russell Westbrook SG James Harden SF Nikola Mirotic PF Frank Kaminsky C Derrick Favors F Montrezl Harrell G Michael Carter-Williams UTIL Jordan McRae,,,
3018,632757111,frogman (9/30),0,227.5,PG Russell Westbrook SG James Harden SF Nikola Mirotic PF Frank Kaminsky C Derrick Favors F Montrezl Harrell G Michael Carter-Williams UTIL Jordan McRae,,,
3018,632757112,frogman (10/30),0,227.5,PG Russell Westbrook SG James Harden SF Nikola Mirotic PF Frank Kaminsky C Derrick Favors F Montrezl Harrell G Michael Carter-Williams UTIL Jordan McRae,,,
3018,632757113,frogman (11/30),0,227.5,PG Russell Westbrook SG James Harden SF Nikola Mirotic PF Frank Kaminsky C Derrick Favors F Montrezl Harrell G Michael Carter-Williams UTIL Jordan McRae,,,
3018,632757114,frogman (12/30),0,227.5,PG Russell Westbrook SG James Harden SF Nikola Mirotic PF Frank Kaminsky C Derrick Favors F Montrezl Harrell G Michael Carter-Williams UTIL Jordan McRae,,,
3018,632757115,frogman (13/30),0,227.5,PG Russell Westbrook SG James Harden SF Nikola Mirotic PF Frank Kaminsky C Derrick Favors F Montrezl Harrell G Michael Carter-Williams UTIL Jordan McRae,,,
3018,632757116,frogman (14/30),0,227.5,PG Russell Westbrook SG James Harden SF Nikola Mirotic PF Frank Kaminsky C Derrick Favors F Montrezl Harrell G Michael Carter-Williams UTIL Jordan McRae,,,
3018,632757117,frogman (15/30),0,227.5,PG Russell Westbrook SG James Harden SF Nikola Mirotic PF Frank Kaminsky C Derrick Favors F Montrezl Harrell G Michael Carter-Williams UTIL Jordan McRae,,,
3018,632757118,frogman (16/30),0,227.5,PG Russell Westbrook SG James Harden SF Nikola Mirotic PF Frank Kaminsky C Derrick Favors F Montrezl Harrell G Michael Carter-Williams UTIL Jordan McRae,,,
3018,632757119,frogman (17/30),0,227.5,PG Russell Westbrook SG James Harden SF Nikola Mirotic PF Frank Kaminsky C Derrick Favors F Montrezl Harrell G Michael Carter-Williams UTIL Jordan McRae,,,
3018,632757120,frogman (18/30),0,227.5,PG Russell Westbrook SG James Harden SF Nikola Mirotic PF Frank Kaminsky C Derrick Favors F Montrezl Harrell G Michael Carter-Williams UTIL Jordan McRae,,,
3018,632757121,frogman (19/30),0,227.5,PG Russell Westbrook SG James Harden SF Nikola Mirotic PF Frank Kaminsky C Derrick Favors F Montrezl Harrell G Michael Carter-Williams UTIL Jordan McRae,,,
3018,632757122,frogman (20/30),0,227.5,PG Russell Westbrook SG James Harden SF Nikola Mirotic PF Frank Kaminsky C Derrick Favors F Montrezl Harrell G Michael Carter-Williams UTIL Jordan McRae,,,
3018,632757123,frogman (21/30),0,227.5,PG Russell Westbrook SG James Harden SF Nikola Mirotic PF Frank Kaminsky C Derrick Favors F Montrezl Harrell G Michael Carter-Williams UTIL Jordan McRae,,,
3018,632757124,frogman (22/30),0,227.5,PG Russell Westbrook SG James Harden SF Nikola Mirotic PF Frank Kaminsky C Derrick Favors F Montrezl Harrell G Michael Carter-Williams UTIL Jordan McRae,,,
3018,632757125,frogman (23/30),0,227.5,PG Russell Westbrook SG James Harden SF Nikola Mirotic PF Frank Kaminsky C Derrick Favors F Montrezl Harrell G Michael Carter-Williams UTIL Jordan McRae,,,
3018,632757126,frogman (24/30),0,227.5,PG Russell Westbrook SG James Harden SF Nikola Mirotic PF Frank Kaminsky C Derrick Favors F Montrezl Harrell G Michael Carter-Williams UTIL Jordan McRae,,,
3018,632757127,frogman (25/30),0,227.5,PG Russell Westbrook SG James Harden SF Nikola Mirotic PF Frank Kaminsky C Derrick Favors F Montrezl Harrell G Michael Carter-Williams UTIL Jordan McRae,,,
3018,632757128,frogman (26/30),0,227.5,PG Russell Westbrook SG James Harden SF Nikola Mirotic PF Frank Kaminsky C Derrick Favors F Montrezl Harrell G Michael Carter-Williams UTIL Jordan McRae,,,
3018,632757129,frogman (27/30),0,227.5,PG Russell Westbrook SG James Harden SF Nikola Mirotic PF Frank Kaminsky C Derrick Favors F Montrezl Harrell G Michael Carter-Williams UTIL Jordan McRae,,,
3018,632757130,frogman (28/30),0,227.5,PG Russell Westbrook SG James Harden SF Nikola Mirotic PF Frank Kaminsky C Derrick Favors F Montrezl Harrell G Michael Carter-Williams UTIL Jordan McRae,,,
3018,632757131,frogman (29/30),0,227.5,PG Russell Westbrook SG James Harden SF Nikola Mirotic PF Frank Kaminsky C Derrick Favors F Montrezl Harrell G Michael Carter-Williams UTIL Jordan McRae,,,
3018,632757132,frogman (30/30),0,227.5,PG Russell Westbrook SG James Harden SF Nikola Mirotic PF Frank Kaminsky C Derrick Favors F Montrezl Harrell G Michael Carter-Williams UTIL Jordan McRae,,,
3018,632772653,oboeman202 (5/5),0,227.5,PG Giannis Antetokounmpo SG Jordan McRae SF LeBron James PF Jabari Parker C Marcin Gortat F Doug McDermott G Michael Carter-Williams UTIL Justin Holiday,,,
3054,632168575,imjakethesnake,0,227.25,PG Giannis Antetokounmpo SG Klay Thompson SF LeBron James PF Otto Porter C Tyson Chandler F Frank Kaminsky G Bojan Bogdanovic UTIL Nikola Mirotic,,,
3054,632236489,couchstevens (1/10),0,227.25,PG John Wall SG Klay Thompson SF Otto Porter PF Marvin Williams C Marcin Gortat F Derrick Favors G Shelvin Mack UTIL Nikola Vucevic,,,
3054,632236494,couchstevens (2/10),0,227.25,PG John Wall SG Klay Thompson SF Otto Porter PF Marvin Williams C Marcin Gortat F Derrick Favors G Shelvin Mack UTIL Nikola Vucevic,,,
3054,632246630,couchstevens (3/10),0,227.25,PG John Wall SG Klay Thompson SF Otto Porter PF Marvin Williams C Marcin Gortat F Derrick Favors G Shelvin Mack UTIL Nikola Vucevic,,,
3054,632246671,couchstevens (4/10),0,227.25,PG John Wall SG Klay Thompson SF Otto Porter PF Marvin Williams C Marcin Gortat F Derrick Favors G Shelvin Mack UTIL Nikola Vucevic,,,
3054,632246678,couchstevens (5/10),0,227.25,PG John Wall SG Klay Thompson SF Otto Porter PF Marvin Williams C Marcin Gortat F Derrick Favors G Shelvin Mack UTIL Nikola Vucevic,,,
3054,632246683,couchstevens (6/10),0,227.25,PG John Wall SG Klay Thompson SF Otto Porter PF Marvin Williams C Marcin Gortat F Derrick Favors G Shelvin Mack UTIL Nikola Vucevic,,,
3054,632246685,couchstevens (7/10),0,227.25,PG John Wall SG Klay Thompson SF Otto Porter PF Marvin Williams C Marcin Gortat F Derrick Favors G Shelvin Mack UTIL Nikola Vucevic,,,
3062,632628495,WINOS,0,227,PG Kemba Walker SG Jordan McRae SF Kevin Durant PF Taj Gibson C Kevin Love F Marreese Speights G Derrick Rose UTIL Gary Harris,,,
3062,632741467,zanelane (24/30),0,227,PG Giannis Antetokounmpo SG Jamal Crawford SF Jabari Parker PF Frank Kaminsky C Montrezl Harrell F Draymond Green G Dwyane Wade UTIL Michael Kidd-Gilchrist,,,
3064,632231729,chasefarrar57,0,226.75,PG Malcolm Brogdon SG Devin Booker SF Kevin Durant PF Montrezl Harrell C Draymond Green F Ryan Anderson G Emmanuel Mudiay UTIL Trevor Ariza,,,
3064,632556151,racer182 (2/2),0,226.75,PG Shelvin Mack SG Austin Rivers SF Otto Porter PF Taj Gibson C Serge Ibaka F Jabari Parker G Nicolas Batum UTIL Nikola Jokic,,,
3066,632694600,DSalsmanmo (8/30),0,226.5,PG Jrue Holiday SG Jordan McRae SF Doug McDermott PF Kevin Love C Brook Lopez F Michael Kidd-Gilchrist G Russell Westbrook UTIL Montrezl Harrell,,,
3067,632752607,hotbid (7/10),0,226.25,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Kevin Love F Nikola Mirotic G James Harden UTIL Langston Galloway,,,
3067,632752631,hotbid (8/10),0,226.25,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Kevin Love F Nikola Mirotic G James Harden UTIL Langston Galloway,,,
3067,632752640,hotbid (9/10),0,226.25,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Kevin Love F Nikola Mirotic G James Harden UTIL Langston Galloway,,,
3067,632752649,hotbid (10/10),0,226.25,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Kevin Love F Nikola Mirotic G James Harden UTIL Langston Galloway,,,
3071,632137631,Jaaccobbbbbbbbbb (1/8),0,226,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Michael Kidd-Gilchrist G Russell Westbrook UTIL Shelvin Mack,,,
3071,632137639,Jaaccobbbbbbbbbb (2/8),0,226,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Michael Kidd-Gilchrist G Russell Westbrook UTIL Shelvin Mack,,,
3071,632142617,Double_L (1/20),0,226,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Michael Kidd-Gilchrist G Russell Westbrook UTIL Shelvin Mack,,,
3071,632142618,Double_L (2/20),0,226,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Michael Kidd-Gilchrist G Russell Westbrook UTIL Shelvin Mack,,,
3071,632142619,Double_L (3/20),0,226,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Michael Kidd-Gilchrist G Russell Westbrook UTIL Shelvin Mack,,,
3071,632142620,Double_L (4/20),0,226,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Michael Kidd-Gilchrist G Russell Westbrook UTIL Shelvin Mack,,,
3071,632142621,Double_L (5/20),0,226,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Michael Kidd-Gilchrist G Russell Westbrook UTIL Shelvin Mack,,,
3071,632142622,Double_L (6/20),0,226,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Michael Kidd-Gilchrist G Russell Westbrook UTIL Shelvin Mack,,,
3071,632142623,Double_L (7/20),0,226,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Michael Kidd-Gilchrist G Russell Westbrook UTIL Shelvin Mack,,,
3071,632142624,Double_L (8/20),0,226,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Michael Kidd-Gilchrist G Russell Westbrook UTIL Shelvin Mack,,,
3071,632142625,Double_L (9/20),0,226,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Michael Kidd-Gilchrist G Russell Westbrook UTIL Shelvin Mack,,,
3071,632142626,Double_L (10/20),0,226,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Michael Kidd-Gilchrist G Russell Westbrook UTIL Shelvin Mack,,,
3071,632150300,Jaaccobbbbbbbbbb (3/8),0,226,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Michael Kidd-Gilchrist G Russell Westbrook UTIL Shelvin Mack,,,
3071,632150303,Jaaccobbbbbbbbbb (4/8),0,226,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Michael Kidd-Gilchrist G Russell Westbrook UTIL Shelvin Mack,,,
3071,632150306,Jaaccobbbbbbbbbb (5/8),0,226,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Michael Kidd-Gilchrist G Russell Westbrook UTIL Shelvin Mack,,,
3071,632159632,Jaaccobbbbbbbbbb (6/8),0,226,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Michael Kidd-Gilchrist G Russell Westbrook UTIL Shelvin Mack,,,
3071,632159634,Jaaccobbbbbbbbbb (7/8),0,226,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Michael Kidd-Gilchrist G Russell Westbrook UTIL Shelvin Mack,,,
3071,632159642,Jaaccobbbbbbbbbb (8/8),0,226,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Michael Kidd-Gilchrist G Russell Westbrook UTIL Shelvin Mack,,,
3071,632213623,Dubbzz,0,226,PG Russell Westbrook SG Malcolm Brogdon SF Lance Thomas PF Montrezl Harrell C Marcin Gortat F Andre Roberson G Stephen Curry UTIL Brook Lopez,,,
3071,632298488,SirVCappieV,0,226,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Michael Kidd-Gilchrist G Russell Westbrook UTIL Shelvin Mack,,,
3071,632319256,khod21 (1/8),0,226,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Michael Kidd-Gilchrist G Russell Westbrook UTIL Shelvin Mack,,,
3071,632319269,khod21 (2/8),0,226,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Michael Kidd-Gilchrist G Russell Westbrook UTIL Shelvin Mack,,,
3071,632329734,khod21 (3/8),0,226,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Michael Kidd-Gilchrist G Russell Westbrook UTIL Shelvin Mack,,,
3071,632329736,khod21 (4/8),0,226,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Michael Kidd-Gilchrist G Russell Westbrook UTIL Shelvin Mack,,,
3071,632329739,khod21 (5/8),0,226,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Michael Kidd-Gilchrist G Russell Westbrook UTIL Shelvin Mack,,,
3071,632329808,khod21 (6/8),0,226,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Michael Kidd-Gilchrist G Russell Westbrook UTIL Shelvin Mack,,,
3071,632329821,khod21 (7/8),0,226,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Michael Kidd-Gilchrist G Russell Westbrook UTIL Shelvin Mack,,,
3071,632329824,khod21 (8/8),0,226,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Michael Kidd-Gilchrist G Russell Westbrook UTIL Shelvin Mack,,,
3071,632356593,xlegna105106x (1/2),0,226,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Michael Kidd-Gilchrist G Russell Westbrook UTIL Shelvin Mack,,,
3071,632356598,xlegna105106x (2/2),0,226,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Michael Kidd-Gilchrist G Russell Westbrook UTIL Shelvin Mack,,,
3071,632361023,redspecial,0,226,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Michael Kidd-Gilchrist G Russell Westbrook UTIL Shelvin Mack,,,
3071,632364581,tyhawk17 (1/2),0,226,PG Stephen Curry SG Joe Ingles SF Gordon Hayward PF Kevin Love C Alex Len F Andre Roberson G J.J. Redick UTIL Nicolas Batum,,,
3071,632384273,marlins1994 (1/2),0,226,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Michael Kidd-Gilchrist G Russell Westbrook UTIL Shelvin Mack,,,
3071,632393544,marlins1994 (2/2),0,226,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Michael Kidd-Gilchrist G Russell Westbrook UTIL Shelvin Mack,,,
3071,632431100,itlldofarm (1/7),0,226,PG John Wall SG Malcolm Brogdon SF Wilson Chandler PF Frank Kaminsky C Montrezl Harrell F Michael Kidd-Gilchrist G Russell Westbrook UTIL Jordan McRae,,,
3071,632443458,kevind67,0,226,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Michael Kidd-Gilchrist G Russell Westbrook UTIL Shelvin Mack,,,
3071,632591490,PatrykL94,0,226,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Michael Kidd-Gilchrist G Russell Westbrook UTIL Shelvin Mack,,,
3071,632679994,bluedukedevils,0,226,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Michael Kidd-Gilchrist G Russell Westbrook UTIL Shelvin Mack,,,
3071,632737730,TheGoatMora (1/3),0,226,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Michael Kidd-Gilchrist G Russell Westbrook UTIL Shelvin Mack,,,
3071,632737742,TheGoatMora (2/3),0,226,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Michael Kidd-Gilchrist G Russell Westbrook UTIL Shelvin Mack,,,
3071,632737749,TheGoatMora (3/3),0,226,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Serge Ibaka F Michael Kidd-Gilchrist G Russell Westbrook UTIL Shelvin Mack,,,
3112,632249744,MarkSongz,0,225.75,PG Malcolm Brogdon SG Klay Thompson SF Kevin Durant PF Jabari Parker C Marcin Gortat F Marvin Williams G Eric Gordon UTIL Tristan Thompson,,,
3112,632413769,mr23nasty,0,225.75,PG Derrick Rose SG James Harden SF Doug McDermott PF Marreese Speights C Guillermo Hernangómez F Wilson Chandler G John Wall UTIL Robin Lopez,,,
3114,632567587,tjdop1945 (1/6),0,225.5,PG Elfrid Payton SG Klay Thompson SF LeBron James PF Marquese Chriss C Cody Zeller F Derrick Favors G Michael Carter-Williams UTIL Giannis Antetokounmpo,,,
3114,632578522,tjdop1945 (3/6),0,225.5,PG Elfrid Payton SG Klay Thompson SF LeBron James PF Marquese Chriss C Cody Zeller F Derrick Favors G Michael Carter-Williams UTIL Giannis Antetokounmpo,,,
3114,632581242,tjdop1945 (4/6),0,225.5,PG Elfrid Payton SG Klay Thompson SF LeBron James PF Marquese Chriss C Cody Zeller F Derrick Favors G Michael Carter-Williams UTIL Giannis Antetokounmpo,,,
3114,632726534,GeorgeE66,0,225.5,PG Derrick Rose SG Devin Booker SF Danilo Gallinari PF Otto Porter C Nikola Vucevic F Taj Gibson G Dwyane Wade UTIL Kemba Walker,,,
3118,632694613,DSalsmanmo (21/30),0,225,PG Russell Westbrook SG Jordan McRae SF Michael Kidd-Gilchrist PF Kevin Love C Rudy Gobert F Frank Kaminsky G Austin Rivers UTIL Montrezl Harrell,,,
3119,632193002,brycamp1,0,224.75,PG Jrue Holiday SG Jordan McRae SF LeBron James PF Kevin Love C Anthony Davis F Andre Roberson G Tyreke Evans UTIL E'Twaun Moore,,,
3119,632245283,optimalbrown,0,224.75,PG Giannis Antetokounmpo SG Austin Rivers SF Trevor Ariza PF Derrick Favors C Kenneth Faried F Serge Ibaka G Nicolas Batum UTIL Steven Adams,,,
3119,632647893,Gilli (2/3),0,224.75,PG Giannis Antetokounmpo SG Jordan McRae SF Doug McDermott PF Derrick Favors C Montrezl Harrell F Will Barton G James Harden UTIL Malcolm Brogdon,,,
3122,632347179,FLThunder70 (1/2),0,224.25,PG Giannis Antetokounmpo SG Jordan McRae SF Michael Kidd-Gilchrist PF Anthony Davis C Guillermo Hernangómez F Kevin Love G Brandon Jennings UTIL Montrezl Harrell,,,
3122,632476163,hercules19,0,224.25,PG Giannis Antetokounmpo SG Jordan McRae SF Michael Kidd-Gilchrist PF Anthony Davis C Guillermo Hernangómez F Kevin Love G Brandon Jennings UTIL Montrezl Harrell,,,
3124,632607532,Bugg1,0,224,PG James Harden SG Leandro Barbosa SF LeBron James PF Brandon Bass C Boris Diaw F Kevin Durant G E'Twaun Moore UTIL Steven Adams,,,
3125,632297968,holybull0808,0,223.75,PG Derrick Rose SG Victor Oladipo SF LeBron James PF Taj Gibson C Rudy Gobert F Kenneth Faried G Klay Thompson UTIL Bismack Biyombo,,,
3125,632322321,d0nski (3/30),0,223.75,PG John Wall SG Jordan McRae SF Otto Porter PF Frank Kaminsky C Greg Monroe F Montrezl Harrell G James Harden UTIL Michael Kidd-Gilchrist,,,
3125,632322325,d0nski (4/30),0,223.75,PG John Wall SG Jordan McRae SF Otto Porter PF Frank Kaminsky C Montrezl Harrell F Michael Kidd-Gilchrist G James Harden UTIL Greg Monroe,,,
3125,632383133,reeb,0,223.75,PG Russell Westbrook SG Jordan McRae SF Nicolas Batum PF Markieff Morris C Steven Adams F Otto Porter G Emmanuel Mudiay UTIL Austin Rivers,,,
3125,632567380,jswain34,0,223.75,PG John Wall SG Nicolas Batum SF Jabari Parker PF Taj Gibson C Rudy Gobert F Tyreke Evans G Gary Harris UTIL Michael Beasley,,,
3125,632677837,kingedubble1981 (2/3),0,223.75,PG Malcolm Brogdon SG Sean Kilpatrick SF LeBron James PF Kevin Love C Tristan Thompson F Trevor Booker G Brandon Jennings UTIL Brook Lopez,,,
3131,632229822,fuk_schneiderman (2/4),0,223.5,PG Giannis Antetokounmpo SG James Harden SF Doug McDermott PF Domantas Sabonis C Joakim Noah F Ryan Anderson G Brandon Jennings UTIL Malcolm Brogdon,,,
3131,632241860,KharacterZero (3/4),0,223.5,PG Russell Westbrook SG Malcolm Brogdon SF Kevin Durant PF Taj Gibson C Steven Adams F Michael Kidd-Gilchrist G Rodney Hood UTIL Zaza Pachulia,,,
3131,632684442,E.nigma,0,223.5,PG James Harden SG Victor Oladipo SF Doug McDermott PF Serge Ibaka C Montrezl Harrell F Paul Pierce G Giannis Antetokounmpo UTIL Tony Snell,,,
3131,632694593,DSalsmanmo (1/30),0,223.5,PG Malcolm Brogdon SG Jordan McRae SF Doug McDermott PF Kevin Love C Rudy Gobert F Michael Kidd-Gilchrist G Russell Westbrook UTIL Montrezl Harrell,,,
3135,632180301,BirdWings (1/16),0,223.25,PG Michael Carter-Williams SG Jordan McRae SF Doug McDermott PF Frank Kaminsky C Kevin Love F LeBron James G Russell Westbrook UTIL Nikola Mirotic,,,
3135,632180302,BirdWings (2/16),0,223.25,PG Michael Carter-Williams SG Jordan McRae SF Doug McDermott PF Frank Kaminsky C Kevin Love F LeBron James G Russell Westbrook UTIL Nikola Mirotic,,,
